,pcstrip,Year,PracticeListSize,HBT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
167,EH221AP,2018,9654.25,S08000024,333335.0,667305.0,S01011010,S02002066,2.0,S99999999,S12000019,10.0,6.348155528667692,0.28125216216455573,8.43419618485297,8.49233582156038,1.2710095826911967,5.105485006685817,0.3935144189685387,0.11197530998799787,0.010194531904626348,22.003727830726177,0.0138889546212999,0.7183058914869476,0.7800752121557367,0.7743219082158541,0.3421437245698078,0.1704232802137705,-0.5649585280998348,-0.04264759298333319,-0.6798623187698878,0.6897841054161045,0.21904831447104578
168,EH221LX,2018,3219.25,S08000024,330915.0,669405.0,S01011002,S02002064,6.0,S99999999,S12000019,44.0,6.2710887332260405,0.21584414995714832,7.091315313214899,7.130607002667683,1.2937442531741248,4.103266136885855,0.4038336549128389,0.09124568780511773,0.021091796109572524,19.509629618628807,-0.04465356530322667,0.21606910725740855,-0.051872706482920077,-0.06487281204204454,0.4194570977344708,-0.9077784137019168,-0.5316764173850601,-0.0644620891085485,-0.5589414407409531,-0.5289473591182855,-1.0485372173224243
169,EH224AA,2018,17029.25,S08000024,334414.0,664334.0,S01011031,S02002070,2.0,S99999999,S12000019,20.0,7.003808833480952,0.2649720404588178,6.479441354257529,6.5185059873567015,1.3329515603658184,3.758064358982399,0.20914508258941122,0.21208002432386983,0.020715354370425234,19.299527887557968,0.5119451724858768,0.5932986378430375,-0.430943759898726,-0.44209324917076215,0.5527886616983826,-1.2791515267949702,-1.1595956406632881,0.0626960492562795,-0.5631186052813676,-0.631612759048085,-0.996867635530224
170,EH234TP,2018,9108.75,S08000024,334406.0,661598.0,S01011042,S02002072,3.0,S99999999,S12000019,-21.0,7.120470284831012,0.24537701560829228,6.273228680748972,6.301563837825417,1.3880382974060381,4.217525932778772,0.4118969114739488,0.10162743950894315,0.02077788006741728,19.786499719432424,0.6005651196491908,0.442837831350109,-0.5586976121917343,-0.5757885223868309,0.740121108870304,-0.7848560569288973,-0.5056704030796384,-0.053537013855460544,-0.5624247924089388,-0.393655853033439,-0.6540177807315689
171,EH259NT,2018,6088.5,S08000024,326501.0,663246.0,S01010957,S02002057,6.0,S99999999,S12000019,77.0,6.030098155033802,0.18785971658781098,7.397987487040452,7.464972690103774,1.2509080680139106,5.427502703222224,0.3972637288333623,0.16779970963659455,0.013399691855662524,20.92640477143148,-0.22771808283754943,0.0011900526954952294,0.13811829130926853,0.14118724605376698,0.2737848756220308,0.516854620052424,-0.5528660682802704,0.016098347443526378,-0.6442964420311594,0.16335435078074886,-1.2664049469561907
172,EH268EZ,2018,5571.0,S08000024,323851.0,661042.0,S01010945,S02002054,2.0,S99999999,S12000019,39.0,7.9834072419297115,0.5867595416575304,5.890132783408241,5.927456771297911,0.8764651548531637,4.049742317848997,0.5501772405567756,0.37035818182528235,0.012397286251344305,20.344366449969375,1.2560809447857024,3.0641506688576374,-0.796034997184682,-0.8063400614930855,-0.9995762094132253,-0.9653601197437275,-0.059681838901863536,0.22925761140439688,-0.655419579319165,-0.12105642842995962,3.0280477453336236
173,EH268LF,2018,11462.5,S08000024,323593.0,660113.0,S01010936,S02002052,2.0,S99999999,S12000019,-76.0,5.995902410781245,0.2841448369970209,9.825797450245078,9.859718015684615,1.2462387625533486,4.983588767415939,0.2707243711967531,0.14110085809850112,0.009645958330465497,22.781418022727422,-0.25369431589313374,0.7405173554444856,1.6422066199146785,1.6170006427504007,0.2579060549563295,0.03928552615315591,-0.9609870700065963,-0.011997774535312178,-0.6859495345153674,1.0697994159818722,0.44488930324447673
174,EH288RA,2018,2421.0,S08000024,313984.0,670848.0,S01008995,S02001683,6.0,S99999999,S12000036,53.0,5.366755181493725,0.1469431777482987,7.253473647658466,7.294989081280519,1.3301706872812058,5.0912779625397215,0.31216650654876926,0.08303086724410735,0.04151543362205368,19.62533346413635,-0.7316156307077775,-0.3129884431040213,0.048588392993219036,0.03643118517311696,0.5433317980646797,0.155139134678861,-0.827325843101098,-0.07310682801003686,-0.33231169825632495,-0.4724091216087501,-2.2409172580061414
175,EH288RH,2018,2524.6666666666665,S08000024,313396.0,670584.0,S01008994,S02001683,6.0,S99999999,S12000036,-26.0,5.630609428196368,0.1418165656919085,7.28882904503613,7.333153669094287,1.146268006777354,5.013673680177572,0.2829324565468289,0.07296938146364805,0.02754766558166889,19.621423187947965,-0.531183104530465,-0.35235324056995326,0.07049193625026963,0.05995093459002081,-0.08206264406953806,0.07165131458355406,-0.9216129486637203,-0.08369487639005048,-0.4873042490271138,-0.4743198629751846,-2.316197484591282
176,EH299AS,2018,8937.0,S08000024,312350.0,674467.0,S01008999,S02001684,3.0,S99999999,S12000036,-60.0,6.412792850383382,0.11437123499334217,6.99882192373913,7.088093081918441,1.3898046467010883,4.637650094270994,0.4632102048703073,0.0,0.01855967923533376,20.10592211313756,0.0629896298566386,-0.5630927840444631,-0.10917464925937508,-0.09107293157776726,0.746127900228459,-0.33288034960038265,-0.34017222848846335,-0.16048307229420505,-0.5870389329138838,-0.23757133326708496,-1.6788703194621437
177,EH309HA,2018,12376.5,S08000024,312820.0,678315.0,S01009008,S02001685,3.0,S99999999,S12000036,-52.0,5.51413506637762,0.18199800241709244,7.855241647249603,7.908080536050186,1.2052546367415038,4.824335200629368,0.604219530143492,0.06284643580619734,0.034833476576161766,20.300869408165457,-0.6196609322173979,-0.04381924166800167,0.4213985545919204,0.414262001955207,0.11853209679414559,-0.13204178631868768,0.11461802932612146,-0.09434760111759506,-0.40645765798942357,-0.14231109001604952,-0.6354054017110897
178,EH312HP,2018,5168.0,S08000024,348579.0,682775.0,S01008263,S02001550,6.0,S99999999,S12000010,108.0,5.976511334498817,0.35702204444975066,7.468734650138182,7.531731619616008,1.109788720331543,3.4405079023329552,0.6380453694710541,0.08367012502245685,0.09631324935265789,19.137277115722586,-0.26842442713126724,1.3001065109538297,0.1819479089111262,0.1823288745479723,-0.20611707836993684,-1.6207833996229415,0.22371480117984907,-0.0724341150099738,0.2757491753347599,-0.7108959724442742,1.6410408198751698
179,EH320JU,2018,9913.75,S08000024,340149.0,675539.0,S01008210,S02001542,3.0,S99999999,S12000010,55.0,5.9185964699758875,0.19461874809066393,8.666058458452612,8.703490633941032,1.5673016447806332,5.559329102598567,0.43443245228018285,0.009716745716950215,0.03190505733142918,22.387485797383913,-0.31241849864844706,0.05308941688553822,0.9237196261957916,0.9044506102367033,1.3497386566911977,0.6586753853496772,-0.4329876610453618,-0.1502578057687414,-0.4389526970790666,0.8773059545810656,-0.3770766354193754
180,EH329QS,2018,8870.5,S08000024,339178.0,674138.0,S01008204,S02001541,3.0,S99999999,S12000010,-15.0,6.5944237596364275,0.24111260080313265,6.234871157560785,6.25615999782934,1.0659459406487553,4.330523593861861,0.4881790683664719,0.2374097104842534,0.02560263612975916,19.213754671630237,0.20096255403131516,0.410093433437927,-0.582461046651576,-0.6037696169157147,-0.3552124078464217,-0.6632915232132075,-0.2596414136309488,0.08935135130297782,-0.5088871587091888,-0.6735255099407296,-0.6718908504836323
181,EH332JX,2018,14304.25,S08000024,340663.0,672568.0,S01008226,S02001544,2.0,S99999999,S12000010,-63.0,6.367955245298185,0.2706448448952035,7.287286648401138,7.317716690086915,1.1630263497321898,4.4593187720194365,0.3248706530855033,0.11710989379140102,0.0074550968194434354,20.02064244890883,0.028929482759234307,0.6368573848763371,0.06953638338083923,0.0504375637191208,-0.025072857326794765,-0.5247317899631366,-0.786351800657011,-0.03724429342023575,-0.7102603057851271,-0.27924291202704044,-0.8176319685076816
182,EH355AB,2018,3239.5,S08000024,340687.0,669029.0,S01008237,S02001545,6.0,S99999999,S12000010,86.0,6.4400247026000335,0.4312689896858204,7.5061334602799406,7.523712287216031,1.3252871593558047,4.939377839730365,0.31615657291974997,0.12923574094463733,0.022540384089561508,21.10506329245244,0.08367585719798552,1.8702132265651523,0.20511739692315298,0.17738678819664863,0.5267244750273781,-0.008277235391819234,-0.8144568834770446,-0.024483846393966082,-0.5428672658702619,0.25065514748527024,0.7494678762185135
183,EH35EU,2018,9996.5,S08000024,325250.0,674944.0,S01008856,S02001657,1.0,S99999999,S12000036,-57.0,6.554683857133285,0.08191795481567157,7.608462726286877,7.696345977730002,1.1124535715277648,5.101410358167052,0.8133135185025022,0.27763193359474286,0.10635117879304036,21.63775717147102,0.17077479261271084,-0.8122859719133897,0.26851290851938714,0.28377601900970106,-0.19705476822488766,0.16603971384176597,0.7889983136728745,0.13167858343728822,0.3871344935848771,0.5109539553573456,0.950076230404062
184,EH36EH,2018,17707.0,S08000024,324698.0,674431.0,S01008860,S02001658,1.0,S99999999,S12000036,112.0,6.2289089121873475,0.29718233221968043,7.256988794524749,7.318226626820078,0.8803661666045889,4.9734340324974085,0.604695896787784,0.07789098215396484,0.11636742498922455,20.380704949270854,-0.0766947705904013,0.8406260340918844,0.050766113430584375,0.05075182321645893,-0.9863101109455062,0.02836091405459338,0.11615443061413655,-0.0785157062999444,0.49827920493791816,-0.10329976100689486,1.3506010159700523
185,EH375PP,2018,5663.25,S08000024,339891.0,663676.0,S01011019,S02002067,6.0,S99999999,S12000019,-32.0,6.505852362578172,0.15158495629011312,7.40445134925756,7.434035403872769,0.9614420472449062,5.175189197092879,0.6947079543917818,0.04840332514171311,0.09206024405893647,20.971215246612335,0.1336807532595175,-0.2773464498791831,0.14212281384843467,0.12212147693442185,-0.7105968641093366,0.24541206603149995,0.40646577566053543,-0.10954658442982598,0.22855594181243452,0.18525081651684436,0.5039309133579002
186,EH37EB,2018,9290.75,S08000024,324159.0,673597.0,S01008868,S02001660,1.0,S99999999,S12000036,40.0,5.908822968640952,0.28822281239995934,7.694617767174383,7.764565194185852,0.7545302457049851,4.67312293092613,0.6453343464560034,0.21039376645592833,0.17447196162457065,20.24499226476981,-0.3198427777216056,0.7718301745230479,0.3218880875545582,0.32581758079175444,-1.4142379983250761,-0.294718153974196,0.2472235706585162,0.060921541964163835,1.1430329206660719,-0.16961524045979218,2.2289830108819486
187,EH394PU,2018,8627.0,S08000024,355459.0,684964.0,S01008273,S02001552,4.0,S99999999,S12000010,-9.0,5.883891457057043,0.4701755877817859,7.433614095153469,7.492576373916837,1.052019663753061,4.919928806652,0.7399271445632728,0.21351020891385705,0.03074438633369087,20.772029242637856,-0.33878158924588403,2.168958350496864,0.16018985632577248,0.15819861086752465,-0.40257123995440147,-0.02920078916036944,0.5523089467871046,0.06420108180927919,-0.4518320173845735,0.0879193444997785,2.153053383330315
188,EH39DU,2018,684.75,S08000024,325017.0,673263.0,S01008661,S02001620,1.0,S99999999,S12000036,8.0,13.068175749625231,0.0,1.4052513777416904,1.4052513777416904,0.21164911104150952,1.3020985364810262,1.8977458414822317,19.952620857871683,0.05183395383893336,37.83754147424337,5.1186414673488185,-1.4412946943742175,-3.574529969887754,-3.593246556782012,-3.2604038259675097,-3.9213154191476933,4.286563136388955,20.836347769678156,-0.21781282027022697,8.426916026416395,24.989198301989475
189,EH39HW,2018,4669.25,S08000024,325091.0,672823.0,S01008666,S02001621,1.0,S99999999,S12000036,-90.0,6.776661935256018,0.8775300862470865,4.612429039701659,4.632157891297934,0.8216834105190829,3.429575301150359,0.9919891706336093,0.0733186009068003,0.051810309435329736,17.602916396010887,0.3393967780843536,5.296838352443777,-1.5876040727921583,-1.6045959008134736,-1.1858714735338276,-1.6325448516063117,1.3652718738822163,-0.08332738072986494,-0.2180751890621044,-1.460655415752546,5.095508533804904
190,EH39QQ,2018,18150.25,S08000024,324749.0,672986.0,S01008665,S02001620,1.0,S99999999,S12000036,-49.0,7.278099379075709,0.17879374785639637,4.4354377714704585,4.472763240501737,0.9408563440238281,3.385451822015712,0.9202358089992241,0.160003739877334,0.19003583193801155,17.336204082349944,0.7203054609676759,-0.06842317705918564,-1.6972545416699738,-1.702826288192872,-0.7806022840771933,-1.6800135347233291,1.1338493791390913,0.007894379681579614,1.3157365303459696,-1.5909833583575046,1.406536284882259
191,EH403DP,2018,2724.5,S08000024,359131.0,677046.0,S01008280,S02001553,6.0,S99999999,S12000010,117.0,5.8966127613619115,0.2937666481207171,8.498594543848183,8.537928543519213,1.3971638316531092,5.714712222159072,0.40052020920233855,0.013279748744604705,0.09524478187099973,22.253983964760966,-0.3291180602712353,0.8143986325868892,0.8199715885665938,0.8024194053233558,0.7711541442996283,0.8258388141818239,-0.5423631065526996,-0.14650833483988435,0.263892986148411,0.8120707993648774,0.8627215223948368
192,EH413NF,2018,15717.0,S08000024,351596.0,674038.0,S01008256,S02001549,3.0,S99999999,S12000010,35.0,6.724363836710985,0.19674712895507737,7.606991189765796,7.6508917304830995,1.1363301559740562,4.431566479956694,0.41149839920466685,0.1537411027990547,0.05661410321208643,20.705138834083634,0.29966939019256716,0.06943223368860926,0.2676012552433813,0.2557638599265764,-0.1158581093782202,-0.5545881109861724,-0.506955704582485,0.0013039907650570634,-0.16477016218281706,0.05523360454568224,-0.045556392192492204
193,EH421EE,2018,12743.0,S08000024,368110.0,678630.0,S01008291,S02001555,4.0,S99999999,S12000010,-24.0,6.949370667504264,0.28550427209966217,6.019498755904704,6.046936609408679,1.2313686230810077,3.450109076228624,0.6551066115121268,0.1879247158785374,0.028257139061725087,18.8063205757129,0.4705921176704886,0.7509558061981071,-0.7158895771149075,-0.7327080373127074,0.20733744685184946,-1.6104543165555318,0.2787415637819964,0.03727658536854582,-0.47943161654494465,-0.8726166082824486,0.3254264191614858
194,EH43TH,2018,6427.75,S08000024,321652.0,674811.0,S01008893,S02001664,1.0,S99999999,S12000036,-69.0,3.9888441082459294,0.20921596654778754,8.742466792194389,8.785474772091218,0.9626043922637703,5.695477220113059,0.2930165504566894,0.024407532268763785,0.06454788974065286,19.959040541987218,-1.778323048572436,0.16517446287890317,0.9710564790512333,0.9549751015495014,-0.7066440989150048,0.8051455181230273,-0.8890892296812563,-0.1347981845810688,-0.07673334715423952,-0.30934444607110456,-1.758794245560596
195,EH446QE,2018,4533.0,S08000016,332894.0,636341.0,S01012266,S02002295,3.0,S99999999,S12000026,126.0,6.429707639052631,0.394088271912882,6.794930884130351,6.851368973383536,1.1651810798645985,5.6065729831956554,0.6916268567657573,0.0,0.031515204663828296,21.13854580417506,0.07583867005629737,1.5847203106451073,-0.23549019192153375,-0.23695926319098082,-0.017745306442731756,0.7095010419221766,0.39652846703944344,-0.16048307229420505,-0.4432786752311632,0.26701624760156617,1.216366437024499
196,EH44PL,2018,15542.25,S08000024,321981.0,675952.0,S01008931,S02001671,1.0,S99999999,S12000036,-94.0,6.373977081212405,0.08112873578773529,4.998320422155024,5.028360862659047,1.2561258266483184,3.6631052604716317,0.7051303539938486,0.8148022805047535,0.056635733291075845,17.92263040127774,0.033503871080043233,-0.8183460066593867,-1.3485348156204047,-1.3604272843431946,0.291528810845901,-1.381309911507335,0.4400806149123901,0.6969614596937863,-0.1645301452304844,-1.304428401122131,-1.1727574905468459
197,EH458JG,2018,11680.5,S08000016,324700.0,640482.0,S01012253,S02002293,3.0,S99999999,S12000026,-6.0,5.835705102564938,0.43113936247076934,7.582674426361467,7.632785516253352,1.0375192141832164,5.5835111575697,0.4687829384016173,0.0006043026347594875,0.1286470667776343,20.990047594078348,-0.3753855585919322,1.8692178812941567,0.2525364187939777,0.2446055153467665,-0.4518826504492497,0.6846907931791487,-0.3221987723746469,-0.15984714379690204,0.6345395579044303,0.19445317041636215,1.8909314797818726
198,EH45BP,2018,5641.0,S08000024,320610.0,675250.0,S01008937,S02001672,1.0,S99999999,S12000036,-124.0,5.529187724654889,0.22869941511900604,7.868543263109565,7.947033963022586,1.2055422739037347,4.590980061009923,0.25561060734514407,0.0,0.002842654223699856,19.75705404505528,-0.6082264286537808,0.31477852858696037,0.42963923465740367,0.43826789049751763,0.1195102591684928,-0.38308865282982774,-1.0097327295245426,-0.16048307229420505,-0.7614420150697584,-0.4080443681623924,-1.786837826457809
199,EH467EX,2018,3810.75,S08000016,315166.0,651933.0,S01012246,S02002292,6.0,S99999999,S12000026,-56.0,6.6667392941179715,0.2161916619564844,6.761287301542782,6.785098964506524,0.9030307024152796,5.1297258022800785,0.8780481195309734,0.0,0.20485341943954616,20.57883454480731,0.2558958569405279,0.21873748538323035,-0.25633322357119404,-0.27779958381095227,-0.9092352434627505,0.19650188206329794,0.9977835541825059,-0.16048307229420505,1.4801590548675712,-0.006484498895506134,2.5142932952686783
200,EH46NS,2018,8950.5,S08000024,318976.0,676845.0,S01008941,S02001673,1.0,S99999999,S12000036,-62.0,3.880667025861261,0.35965190690390436,8.68581734090465,8.79728780224262,1.0581552380442696,5.64965668240506,0.5031232254218309,0.02534597039196197,0.055650973967580265,20.27388785127091,-1.8604979848026104,1.3202999645899358,0.9359607426475787,0.9622551358674682,-0.381706106012305,0.7558511146133897,-0.21144277835018832,-0.13381063378917987,-0.17545747155796912,-0.1554955236482188,-0.09865376804254367
201,EH470SD,2018,12244.5,S08000024,294399.0,665052.0,S01013376,S02002498,2.0,S99999999,S12000040,72.0,6.265247355991492,0.20277802303365441,6.89789626806758,6.965555223033668,0.9561617820962685,4.562589510907126,0.4269716629447486,0.005529281250231715,0.10385864062898387,19.38483283925719,-0.04909087116472643,0.1157405794987343,-0.17170058953192205,-0.16658952693882334,-0.7285533640793516,-0.41363162117180646,-0.457050568223939,-0.15466441899969302,0.3594761843386411,-0.5899288236632787,-0.35217862148980644
202,EH477LL,2018,6991.25,S08000024,298726.0,665794.0,S01013358,S02002496,2.0,S99999999,S12000040,108.0,8.271943380572445,0.21469658853406956,5.619721004811477,5.656445483041936,1.2989608536055008,4.718348953809376,0.5756770657158311,0.22568500679872935,0.028154351109632953,20.96175733207789,1.4752626630423944,0.2072575329657856,-0.9635617831642412,-0.9733566062553854,0.4371970942787258,-0.24606333819376844,0.02256145980087165,0.07701304137814029,-0.48057219726172085,0.18062924308557562,0.32816589367008553
203,EH479JD,2018,8037.75,S08000024,293347.0,660903.0,S01013248,S02002478,3.0,S99999999,S12000040,110.0,7.387087435460779,0.19847428416807414,6.844053761184003,6.8863193466221455,0.9208112025505509,5.686674869274199,0.5537790941809265,0.036137187114819024,0.05108373704520445,21.669283419371496,0.8030964402200714,0.08269423096946446,-0.2050573544409634,-0.2154203427495864,-0.8487694257133866,0.7956758205640571,-0.048064962250873075,-0.12245466437930146,-0.22613755863608,0.5263591347078057,0.2737131431736949
204,EH47NX,2018,2707.5,S08000024,319683.0,674773.0,S01008949,S02001675,1.0,S99999999,S12000036,7.0,5.207179648983117,0.39132694032379645,6.23540399203781,6.292392496577572,1.1038186078690093,4.561960804518424,0.4294773050130653,0.0640419440595617,0.015160229870121958,18.05019774734455,-0.8528345517480609,1.563517368517832,-0.5821309425124062,-0.5814405590082876,-0.2264195293334324,-0.414307992684757,-0.44896924736070437,-0.09308952656463876,-0.6247607311859434,-1.242093109855461,-1.037577247349803
205,EH482SS,2018,26292.25,S08000024,297107.0,668404.0,S01013414,S02002504,2.0,S99999999,S12000040,-51.0,6.998997024778149,0.1725034973932884,6.590681475911697,6.626454093382486,1.1163420452777695,4.808655579551474,0.5710041527749885,0.16147945447448436,0.040384033686135544,20.455435847632643,0.5082899613765715,-0.11672299627050753,-0.36202775280242505,-0.3755679033149392,-0.18383130750656068,-0.14891015161849017,0.007490149609196987,0.009447325030870481,-0.3448662138741994,-0.06678279597132622,-0.31192967744300726
206,EH483QB,2018,12584.75,S08000024,293855.0,668690.0,S01013388,S02002500,2.0,S99999999,S12000040,-118.0,6.891236887246747,0.2275015133764456,5.754444631961284,5.776876923592186,0.9770291121601128,4.05801293693905,0.44421365298492194,0.13010868320327038,0.03862419743699124,18.50497970950273,0.42643175042659004,0.30558041510357314,-0.8800971635051562,-0.8991381365713806,-0.6575902209193193,-0.9564624669641445,-0.40144084822552606,-0.023565219158482066,-0.36439413762015094,-1.0198656594300952,-0.9565261760453765
207,EH483SS,2018,3413.0,S08000024,290078.0,667220.0,S01013431,S02002506,6.0,S99999999,S12000040,39.0,8.399496097347965,0.10301106734283998,6.58143406943374,6.675266671031604,1.2127242177048103,4.929250326077681,0.651360240776157,0.09988388092895654,0.052473721097989694,22.070992501210018,1.5721559803324843,-0.6503220679891373,-0.3677567498673374,-0.34548610077320496,0.14393376253781381,-0.019172562455115612,0.2666585833863392,-0.055371820662437246,-0.2107136789404111,0.7226527270175195,0.5769208953536329
208,EH497ER,2018,15847.75,S08000024,299775.0,677076.0,S01013444,S02002508,2.0,S99999999,S12000040,20.0,6.470250599167195,0.24169121919328393,7.936980522849443,7.977286547066534,0.9149443881113525,5.850745392251992,0.4312498973359393,0.13698889172869685,0.06839093714505766,22.023156934854992,0.10663646094281687,0.4145363667997321,0.47203780998931133,0.456911697143604,-0.8687205930006445,0.9721852848406547,-0.44325219483273703,-0.016324938515907602,-0.03408918824355424,0.6992780621555181,0.48441820329395413
209,EH510DQ,2018,12742.25,S08000019,299490.0,681076.0,S01009257,S02001736,2.0,S99999999,S12000014,74.0,6.852934421745829,0.14127300127363507,6.961150480162079,7.036924869574431,1.2107627225600452,5.460305038297726,0.45809125423533753,0.03429651705340397,0.11226942564318505,21.194587824740406,0.39733591431590454,-0.3565270112784955,-0.13251304042866124,-0.1226064447474783,0.13726334230006404,0.5521438510862152,-0.35668212153637185,-0.12439166494633058,0.45280598617717843,0.29440096463788334,-0.11006534201559331
210,EH519UE,2018,3300.0,S08000019,300269.0,680719.0,S01009259,S02001737,2.0,S99999999,S12000014,-30.0,7.942014993694149,0.1446769022153456,6.6869854496999,6.754721555063125,0.9944853931674303,5.395929078851026,0.4459148913928237,0.0,0.08118567871309905,21.6777428143839,1.2246380061872493,-0.33039008699191724,-0.3023650587825184,-0.29652031679855423,-0.5982269691581202,0.48288725393520227,-0.3959539298771489,-0.16048307229420505,0.10788694039418534,0.5304927854287506,0.1491775406196093
211,EH525LH,2018,20333.5,S08000024,307388.0,672084.0,S01013459,S02002511,2.0,S99999999,S12000040,-41.0,6.901511229087536,0.27878348472759473,6.961321151395812,7.03825655511772,1.209142614730166,5.234635634507094,0.3627577438849652,0.14324211228563274,0.01976524554098376,21.168329374340715,0.43423648472855214,0.6993501003629528,-0.1324073053774927,-0.12178576484303093,0.13175387158605037,0.30936541140210955,-0.6641564794670829,-0.009744458929451288,-0.5736614343546463,0.281569874203354,-0.2357615525027067
212,EH526RX,2018,8901.0,S08000024,308883.0,674937.0,S01013456,S02002510,6.0,S99999999,S12000040,-52.0,6.237590352970673,0.08537199495748232,6.444380764940701,6.464743534628902,1.3016420821617458,4.283763875239804,0.4345612764929277,0.0,0.020595298512742114,18.80767311645153,-0.07010005730150862,-0.7857640527344071,-0.4526646622694622,-0.475225518864497,0.446315098608913,-0.7135963112635326,-0.4325721708158079,-0.16048307229420505,-0.5644507983392335,-0.8719556944711009,-2.488595670349659
213,EH52LY,2018,9688.25,S08000024,322835.0,676495.0,S01008909,S02001667,1.0,S99999999,S12000036,-93.0,6.005321106729248,0.14574526634261062,5.999198945141395,6.046362871391434,1.291228651656439,4.929357104963714,0.5192408321108736,0.25928174783895686,0.020683171065087075,19.19653758103328,-0.24653955887956988,-0.32218663078593557,-0.7284658120363957,-0.7330616157258268,0.410902338209081,-0.019057688170401845,-0.1594594752086211,0.1123680503009357,-0.5634757255150494,-0.6819385748058082,-1.9123549558140671
214,EH530EW,2018,11828.25,S08000024,308641.0,667912.0,S01013297,S02002485,2.0,S99999999,S12000040,-64.0,6.685894382539922,0.12060800916327495,7.451664764211272,7.528313262008883,1.1747367698940547,5.313979517856308,0.3665658163429549,0.0877816279646344,0.017674122984903996,21.27787938577003,0.2704467038931187,-0.5152035836642357,0.17137269232399216,0.1802222380311763,0.014750551794930608,0.3947247196398863,-0.6518744956224647,-0.06810743871024773,-0.5968654579326472,0.3351010644433468,-1.3813820340053002
215,EH53AH,2018,9931.0,S08000024,325120.0,676181.0,S01008823,S02001650,1.0,S99999999,S12000036,71.0,5.641807324386186,0.4699011945542128,6.3583856480142025,6.392241696231785,1.1193655860175598,4.636536452074747,0.49496884798013907,0.09567406844725503,0.05433168756142018,18.850495169691886,-0.5226768074014821,2.16685141638314,-0.5059407644547723,-0.519906338678039,-0.17354920846890357,-0.3340784221358256,-0.2377426802314271,-0.05980195148005553,-0.19009685880271504,-0.8510308634412502,0.6366267797894207
216,EH53EL,2018,7927.25,S08000024,325118.0,676565.0,S01008826,S02001651,1.0,S99999999,S12000036,113.0,7.011305393807901,0.2872990619955595,6.5303531762852245,6.5560892893661284,1.132690865018206,4.776467746546335,0.6377452264528497,0.07535320418556064,0.04596572277841544,20.47695078737254,0.5176398108809311,0.7647371378004922,-0.3994026267538502,-0.4189317296533769,-0.1282341787800493,-0.18353829235240307,0.22274676505623842,-0.08118629755192246,-0.28292931547206085,-0.05626960371153739,0.7220763710603015
217,EH545DY,2018,8531.25,S08000024,306647.0,668185.0,S01013306,S02002487,2.0,S99999999,S12000040,-14.0,6.569309424734783,0.12915637265592841,5.100838107547638,5.15702466368849,1.189197724464824,4.485572394439881,0.38505572176581065,0.12118495204537277,0.02753672656600632,18.03650125379509,0.18188486378942736,-0.4495647965174639,-1.2850225735538394,-1.2811354451648025,0.06392765237735021,-0.4964877596239392,-0.5922399371424732,-0.032955969122424426,-0.48742563319783894,-1.2487858485622028,-2.6614369173555756
218,EH546QQ,2018,10120.5,S08000024,305732.0,666210.0,S01013278,S02002483,2.0,S99999999,S12000040,101.0,7.267940443664273,0.29255288328124956,6.255235495603024,6.320586839129565,1.119730416868692,4.726079387094195,0.5235928296070574,0.1754972804360694,0.06586214245471993,20.4259800800811,0.7125883932561184,0.8050787139834611,-0.5698448354845879,-0.5640651880221503,-0.17230853494532017,-0.23774682519091725,-0.14542319739888482,0.024198766587556556,-0.0621498159900811,-0.08117624309099193,0.7702276724160199
219,EH546TP,2018,12355.5,S08000024,304861.0,667679.0,S01013309,S02002488,2.0,S99999999,S12000040,27.0,7.6843756149629785,0.08497777467842664,5.838722346846565,5.900730420025327,1.1038919864920462,4.422575820533731,0.47598084646391214,0.16551584821798457,0.015949901822236073,19.838048311374404,1.0289265019489338,-0.7887910813590222,-0.827885034367517,-0.8228107512284681,-0.2261699920080763,-0.5642603936694877,-0.29898372289451663,0.013694961331263234,-0.615998180878948,-0.3684668325500377,-1.483962273080758
220,EH548PY,2018,21204.25,S08000024,303332.0,668759.0,S01013350,S02002494,2.0,S99999999,S12000040,107.0,7.153437722602362,0.07413577661117583,6.870176064805931,6.932615166624058,1.4055088751513072,4.834395867650716,0.5190086352736483,0.07862885305709673,0.04872078282712889,20.997730896970364,0.625608289947495,-0.8720415893648632,-0.18887394116335757,-0.18688954632625218,0.7995329792836675,-0.12121837383743515,-0.16020836794504717,-0.0777392193087549,-0.2523579469297015,0.19820758671826594,-0.9236283799271241
221,EH549JZ,2018,5522.5,S08000024,305832.0,665179.0,S01013274,S02002482,2.0,S99999999,S12000040,-111.0,7.198850509678106,0.3635320409027228,7.300803279312727,7.365876038833346,0.8100415243147351,4.474314617977494,0.5514797483303786,0.08761482831740634,0.03303985310206776,20.85170930835419,0.6601053645562721,1.350093654325787,0.07791027058960276,0.08011679987711616,-1.2254618204945706,-0.5085990399213187,-0.05548092633799749,-0.06828296772983347,-0.426360499772622,0.12685470106017788,1.5401914249187219
